intent,query
greet_goodbye,"I'm going to go now, it was nice talking to you."
greet_goodbye,"I'm done with my day, goodbye!"
greet_goodbye,Goodnight! See you tomorrow.
greet_goodbye,"Goodbye, have a great day!"
greet_goodbye,I'm so sorry to say goodbye!
greet_goodbye,Can I say goodbye?
greet_goodbye,What's a polite way to leave?
greet_goodbye,"Goodbye, see you later!"
greet_goodbye,Have a nice day!
greet_goodbye,What's your greeting?
greet_goodbye,Can you give a nice welcome message?
greet_goodbye,How do you say hi?
greet_goodbye,Is there any formal way to greet?
greet_goodbye,What's up with everyone here at XMUM?
greet_goodbye,"Welcome back, how was your break?"
greet_goodbye,"Hello, I'm looking forward to studying at Xiamen University!"
greet_goodbye,"Goodbye, have a great rest of your day!"
greet_goodbye,How do you greet people at XMUM?
greet_goodbye,What's the standard greeting in XMUM?
greet_goodbye,Welcome to Xiamen University!
greet_goodbye,"Hi, it's nice to be here at XMU"
greet_goodbye,Goodbye and have a great day!
greet_goodbye,"See you later, thanks for visiting Xiamen University!"
greet_thanks,Thank you so much for the warm welcome!
greet_thanks,I really appreciate your friendly greeting!
greet_thanks,"Hi, thanks so much!"
greet_thanks,Thanks for your help!
greet_thanks,"What's up, thanks!"
greet_thanks,Thanks for chatting with me!
greet_thanks,What's good?
greet_thanks,Thanks for chatting with me!
greet_thanks,Thank you so much!
greet_thanks,Thanks a lot!
greet_thanks,Thanks for helping me!
greet_thanks,What a great job! Thanks so much.
greet_thanks,Thanks for helping me! Have a great day!
greet_thanks,"I really appreciate your help, thanks again!"
greet_thanks,"What a wonderful day, thanks!"
greet_thanks,"Thanks so much, have a great day!"
greet_thanks,What's next after saying good bye?
greet_thanks,How do you respond to a farewell message?
greet_thanks,Is there a greeting for after goodbyes?
greet_thanks,Do you have a phrase for thanking someone for leaving?
greet_thanks,Thank you so much for the amazing help!
greet_thanks,"I really appreciate your assistance, thank you!"
greet_thanks,What a lovely day today!
greet_thanks,"Thanks for your help, appreciate it!"
greet_thanks,What's a good greeting to use when meeting someone?
greet_thanks,How do you politely greet someone in a formal setting?
greet_thanks,Thanks for helping me today!
greet_thanks,"I really appreciate your assistance, thanks!"
greet_thanks,Thank you so much!
greet_thanks,Thanks a lot!
greet_thanks,Thank you so much for helping me!
greet_thanks,"Thanks again for your help, it's really appreciated."
greet_thanks,Thanks for chatting with me today!
greet_thanks,"I really appreciate your help, thanks!"
greet_thanks,thanks for helping me
greet_thanks,thank you so much!
greet_thanks,"I appreciate your help, thanks."
greet_thanks,thanks a lot for your assistance
greet_thanks,Thank you for welcoming me to XU MUM!
greet_thanks,I appreciate the warm welcome at XMUM
greet_thanks,"Thanks for the friendly greeting, XMUM!"
greet_thanks,What a lovely welcome to XMUM!
greet_thanks,Thanks for helping me with this!
greet_thanks,I really appreciate your support at Xiamen University.
greet_thanks,"Thanks so much for your assistance, I'm grateful to be a part of XMU community!"
greet_thanks,"Appreciate the help, thank you for being here!"
greet_thanks,What's up?
greet_thanks,"Thanks for helping me, I really appreciate it!"
greet_thanks,Thanks for welcoming me to XMU!
greet_thanks,I feel so grateful to be welcomed by XMU!
greet_thanks,What a warm welcome I received from XMU!
greet_thanks,Thank you again for the lovely welcome at XMU!
greet_sorry,"Sorry to bother you, what's up?"
greet_sorry,"I just wanted to say sorry, how are you?"
greet_sorry,"Sorry, I was late to the lecture."
greet_sorry,I apologize for missing the first half of your talk.
greet_sorry,Sorry to disturb you.
greet_sorry,"Hey, sorry if I'm bothering you at this time."
greet_sorry,Sorry to bother you!
greet_sorry,I don't mean to disturb you.
greet_sorry,"I'm so sorry, what's up?"
greet_sorry,"Sorry to bother you, how are you?"
greet_sorry,"Sorry to hear that you left us, how can we assist you further?"
greet_sorry,What are you sorry about?
greet_sorry,"I'm here to help with anything you might need, what were you saying before you said goodbye?"
greet_sorry,You're welcome to talk to me anytime for assistance.
greet_sorry,"Sorry to bother you, is there a library nearby?"
greet_sorry,"I'm so sorry to disturb you, can I get some help with something?"
greet_sorry,"I'm so sorry I missed our meeting, see you soon?"
