query,entity_text,entity_label,index
Can I reserve a table at uni hotpot?,uni hotpot,greeting,4547
What are the opening hours of uni hotpot?,uni hotpot,greeting,4548
"Hi, can I get a cup of coffee from ZUS Coffee?",ZUS Coffee,greeting,4549
What is the address of ZUS Coffee?,ZUS Coffee,greeting,4550
I want to meet my friend at ZUS Coffee tomorrow,ZUS Coffee,greeting,4551
Where is Zus Coffee?,Zus Coffee,greeting,4552
Is Zus Coffee open now?,Zus Coffee,greeting,4553
Can I book a table at Zus Coffee?,Zus Coffee,greeting,4554
How are you doing today ZUS?,ZUS,greeting,4555
"Hi ZUS, it's been a while!",ZUS,greeting,4556
What's up ZUS?,ZUS,greeting,4557
"Hi, what is the time at ZUS?",ZUS,greeting,4558
I'm going to attend an event at ZUS.,ZUS,greeting,4559
What is the address of ZUS?,ZUS,greeting,4560
I would like to have a meeting at Lakefront Cafe today,Lakefront Cafe,greeting,4561
Can we reserve a table for tomorrow evening at Lakefront Cafe?,Lakefront Cafe,greeting,4562
Is Lakefront Cafe open on weekends?,Lakefront Cafe,greeting,4563
What's the best place to eat at lakefront cafe?,lakefront cafe,greeting,4564
I'm thinking of meeting a friend at lakefront cafe.,lakefront cafe,greeting,4565
Lakefront cafe is my favorite spot for brunch.,lakefront cafe,greeting,4566
"Hi, can you show me the way to Lakefront?",Lakefront,greeting,4567
What is the weather like near Lakefront?,Lakefront,greeting,4568
I want to go for a walk at Lakefront,Lakefront,greeting,4569
What is the menu at Lake Front Cafe,Lake Front Cafe,greeting,4570
Can I book a table at Lake Front Cafe?,Lake Front Cafe,greeting,4571
Is Lake Front Cafe open today?,Lake Front Cafe,greeting,4572
I'd like to grab a coffee at Cotti Coffee,Cotti Coffee,greeting,4573
Is there a discount for students at Cotti Coffee?,Cotti Coffee,greeting,4574
What is the opening time of Cotti Coffee?,Cotti Coffee,greeting,4575
Where is the nearest Cotti Coffee?,Cotti Coffee,greeting,4576
When does Cotti Coffee open?,Cotti Coffee,greeting,4577
"I love Cotti Coffee, can I get a discount?",Cotti Coffee,greeting,4578
How are you Cotti?,Cotti,greeting,4579
"Hi Cotti, what's up?",Cotti,greeting,4580
"Hey Cotti, how's it going?",Cotti,greeting,4581
What is cotti used for?,cotti,greeting,4582
Can I use cotti in my conversation?,cotti,greeting,4583
How do I respond with cotti?,cotti,greeting,4584
I would like to make a reservation at Bo Ya Xuan Restaurant tonight.,Bo Ya Xuan Restaurant,greeting,4585
Where is the nearest location of Bo Ya Xuan Restaurant?,Bo Ya Xuan Restaurant,greeting,4586
Can I get the menu for Bo Ya Xuan Restaurant?,Bo Ya Xuan Restaurant,greeting,4587
Is the bo ya xuan restaurant open?,bo ya xuan restaurant,greeting,4588
How long does it take to get a table at bo ya xuan restaurant?,bo ya xuan restaurant,greeting,4589
Can you reserve a table for me at bo ya xuan restaurant?,bo ya xuan restaurant,greeting,4590
"Hello, what is the greeting for Bo Ya Xuan?",Bo Ya Xuan,greeting,4591
How do I greet someone with Bo Ya Xuan?,Bo Ya Xuan,greeting,4592
What is the meaning of Bo Ya Xuan?,Bo Ya Xuan,greeting,4593
What is bo ya xuan used for,bo ya xuan,greeting,4594
How do I use the bo ya xuan greeting on campus,bo ya xuan,greeting,4595
Is it correct to use bo ya xuan when talking to a professor,bo ya xuan,greeting,4596
What time does SOI 55 THAI KITCHEN open?,SOI 55 THAI KITCHEN,greeting,4597
Is SOI 55 THAI KITCHEN a good place for lunch?,SOI 55 THAI KITCHEN,greeting,4598
Can you tell me more about SOI 55 THAI KITCHEN?,SOI 55 THAI KITCHEN,greeting,4599
Where is Soi 55 Thai Kitchen located?,soi 55 thai kitchen,greeting,4600
I'm looking for Soi 55 Thai Kitchen menu,soi 55 thai kitchen,greeting,4601
What time does Soi 55 Thai Kitchen close tonight?,soi 55 thai kitchen,greeting,4602
What is the name of your favorite restaurant SOI 55?,SOI 55,greeting,4603
How do I get a table at SOI 55 tonight?,SOI 55,greeting,4604
Is there any reservation available at SOI 55 for tomorrow night?,SOI 55,greeting,4605
"Hello, where is Thai Kitchen?",Thai Kitchen,greeting,4606
"Hi, can you tell me more about Thai Kitchen?",Thai Kitchen,greeting,4607
"Excuse me, how do I get to Thai Kitchen?",Thai Kitchen,greeting,4608
Where is the nearest Starbucks?,Starbucks,greeting,4609
I'd like to meet you at Starbucks.,Starbucks,greeting,4610
Can I get a coffee from Starbucks?,Starbucks,greeting,4611
What time does starbucks open?,starbucks,greeting,4612
Is there a starbucks near my dorm?,starbucks,greeting,4613
Where is the nearest starbucks?,starbucks,greeting,4614
Is STARBUCKS open now?,STARBUCKS,greeting,4615
What time does STARBUCKS close?,STARBUCKS,greeting,4616
Can I order coffee from STARBUCKS today?,STARBUCKS,greeting,4617
Where is B1 Super Market located?,B1 Super Market,greeting,4618
Can I find everything at B1 Super Market?,B1 Super Market,greeting,4619
Is there a bus stop near B1 Super Market?,B1 Super Market,greeting,4620
Where is B1 Dining located?,B1 Dining,greeting,4621
I'm going to eat at B1 Dining today.,B1 Dining,greeting,4622
What's the menu like at B1 Dining?,B1 Dining,greeting,4623
Where is the nearest atm?,atm,greeting,4624
Can you direct me to an atm?,atm,greeting,4625
Is there an atm near my dorm?,atm,greeting,4626
I want to submit my IELTS scores to the ielts office,ielts office,greeting,4627
Can someone from the ielts office help me with my results?,ielts office,greeting,4628
How do I get in touch with the ielts office?,ielts office,greeting,4629
Where is the IELTS Centre located?,IELTS Centre,greeting,4630
Can you tell me more about the IELTS Centre on campus?,IELTS Centre,greeting,4631
How do I get in touch with the IELTS Centre?,IELTS Centre,greeting,4632
Where is the yoga room located?,yoga room,greeting,4633
"I'm looking for the yoga room, can you tell me where it is?",yoga room,greeting,4634
Can I get directions to the yoga room?,yoga room,greeting,4635
Where is the Yoga Studio located?,Yoga Studio,greeting,4636
How often does the Yoga Studio have classes?,Yoga Studio,greeting,4637
Is the Yoga Studio open on Sundays?,Yoga Studio,greeting,4638
"Hi, where is the tcm clinic?",tcm clinic,greeting,4639
"I need to go to tcm clinic, how do I get there?",tcm clinic,greeting,4640
What are the opening hours of the tcm clinic?,tcm clinic,greeting,4641
Can you tell me the address of the tcm clinic?,tcm clinic,greeting,4642
What is the opening time of TCM Clinic,TCM Clinic,greeting,4643
Where can I book an appointment at TCM Clinic,TCM Clinic,greeting,4644
Is TCM Clinic open today,TCM Clinic,greeting,4645
What is the address of pluxhealth clinic?,pluxhealth clinic,greeting,4646
Is there a doctor available at pluxhealth clinic today?,pluxhealth clinic,greeting,4647
How can I book an appointment at pluxhealth clinic?,pluxhealth clinic,greeting,4648
What is the address of PluX Health,PluX Health,greeting,4649
How do I schedule an appointment at PluX Health,PluX Health,greeting,4650
Where is the maintenance office located?,maintenance office,greeting,4651
Can I contact the maintenance office for help?,maintenance office,greeting,4652
What are the maintenance office hours?,maintenance office,greeting,4653
"I need help with my broken laptop, where is the Repair Office?",Repair Office,greeting,4654
Can someone direct me to the Repair Office?,Repair Office,greeting,4655
Is the Repair Office open today?,Repair Office,greeting,4656
Where is the admissions office located?,admissions office,greeting,4657
What time does the admissions office open?,admissions office,greeting,4658
How do I contact the admissions office?,admissions office,greeting,4659
How can I contact the Admission Office?,Admission Office,greeting,4660
What are the office hours of the Admission Office?,Admission Office,greeting,4661
Where is the Admission Office located?,Admission Office,greeting,4662
Is the volleyball court open on weekends?,volleyball court,greeting,4663
I want to book the volleyball court for a tournament.,volleyball court,greeting,4664
What is the volleyball court's opening hours?,volleyball court,greeting,4665
I want to book the Volley Ball Court for my birthday.,Volley Ball Court,greeting,4666
Where is the Volley Ball Court located?,Volley Ball Court,greeting,4667
Can I play at the Volley Ball Court tonight?,Volley Ball Court,greeting,4668
What is the location of the tennis court,tennis court,greeting,4669
Where can I find the tennis court on campus?,tennis court,greeting,4670
Is there a tennis court available after my class?,tennis court,greeting,4671
Can someone help me locate the tennis court?,tennis court,greeting,4672
Where is the Tennis Field?,Tennis Field,greeting,4673
Can I reserve a court at the Tennis Field tomorrow?,Tennis Field,greeting,4674
Where is the small football field located?,small football field,greeting,4675
What are the rules for playing at the small football field?,small football field,greeting,4676
Can I book the small football field for a party?,small football field,greeting,4677
Where is the Football Field located?,Football Field,greeting,4678
I'm looking for a game on the Football Field today.,Football Field,greeting,4679
Can I rent a room near the Football Field?,Football Field,greeting,4680
Is the basketball court open today?,basketball court,greeting,4681
Where is the basketball court located?,basketball court,greeting,4682
Can I play basketball at the basketball court tonight?,basketball court,greeting,4683
What is the location of Basketball Field?,Basketball Field,greeting,4684
How do I find the Basketball Field on campus?,Basketball Field,greeting,4685
Is Basketball Field open today?,Basketball Field,greeting,4686
Can you take me to the Basketball Field?,Basketball Field,greeting,4687
Is the stadium open on weekends?,stadium,greeting,4688
Can I book a room at the stadium?,stadium,greeting,4689
How do I get tickets for the game at the stadium?,stadium,greeting,4690
What is the address of Sports Stadium?,Sports Stadium,greeting,4691
Where can I find Sports Stadium on campus?,Sports Stadium,greeting,4692
When is the opening time of Sports Stadium?,Sports Stadium,greeting,4693
I want to use the swimming pool.,swimming pool,greeting,4694
Where is the nearest swimming pool?,swimming pool,greeting,4695
Can I join a swim class in the university swimming pool?,swimming pool,greeting,4696
What's the pool schedule today?,pool,greeting,4697
I want to join a swimming team at the campus pool.,pool,greeting,4698
When is the university pool open?,pool,greeting,4699
What's the schedule for using the Gymnasium?,Gymnasium,greeting,4700
Can I book a time slot at the Gymnasium today?,Gymnasium,greeting,4701
Is the Gymnasium available after 6 pm?,Gymnasium,greeting,4702
Where is the infirmary located?,infirmary,greeting,4703
What are the infirmary's office hours?,infirmary,greeting,4704
I need help from the infirmary.,infirmary,greeting,4705
Is the infirmary open on weekends?,infirmary,greeting,4706
"Hello, I'd like to get directions to the Medical Centre.",Medical Centre,greeting,4707
Can anyone help me with the opening hours of the Medical Centre?,Medical Centre,greeting,4708
Where is the nearest entrance to the Medical Centre?,Medical Centre,greeting,4709
Where is the badminton court located?,badminton court,greeting,4710
Can I book a time at the badminton court?,badminton court,greeting,4711
Is the badminton court open on weekends?,badminton court,greeting,4712
What's up at the Badminton Field today?,Badminton Field,greeting,4713
How's the schedule for Badminton Field this weekend?,Badminton Field,greeting,4714
Can you show me the map of Badminton Field?,Badminton Field,greeting,4715
Where is the a1 teaching building located?,a1 teaching building,greeting,4716
How do I get to a1 teaching building?,a1 teaching building,greeting,4717
What lectures are in the a1 teaching building today?,a1 teaching building,greeting,4718
Where is A1 Building located?,A1 Building,greeting,4719
I need to go to A1 Building for the meeting,A1 Building,greeting,4720
Can I meet you at A1 Building?,A1 Building,greeting,4721
Where is the a2 teaching building located?,a2 teaching building,greeting,4722
How to get to the a2 teaching building from dormitory A1?,a2 teaching building,greeting,4723
Is there a meeting in the a2 teaching building at 10am today?,a2 teaching building,greeting,4724
Where is the A2 Building located?,A2 Building,greeting,4725
I want to go to A2 Building for a meeting.,A2 Building,greeting,4726
Is A2 Building open on weekends?,A2 Building,greeting,4727
What's the location of A4 Teaching Building?,A4 teaching building,greeting,4728
How can I find A4 Teaching Building on campus?,A4 teaching building,greeting,4729
Can you give me directions to A4 Teaching Building?,A4 teaching building,greeting,4730
Can I get directions to A4 Building?,A4 Building,greeting,4731
What is the location of A4 Building?,A4 Building,greeting,4732
Where can I find A4 Building?,A4 Building,greeting,4733
Where is the a5 teaching building?,a5 teaching building,greeting,4734
I have a class at the a5 teaching building today.,a5 teaching building,greeting,4735
Can I get help with my project in the a5 teaching building?,a5 teaching building,greeting,4736
